0 [main] INFO org.apache.hadoop.yarn.client.api.impl.TimelineClientImpl  - Timeline service address: http://ip-172-31-52-6.ec2.internal:8188/ws/v1/timeline/
15 [main] INFO org.apache.hadoop.yarn.client.RMProxy  - Connecting to ResourceManager at ip-172-31-52-6.ec2.internal/172.31.52.6:8032
2251 [main] INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat  - Total input paths to process : 4
2266 [main] INFO com.hadoop.compression.lzo.GPLNativeCodeLoader  - Loaded native gpl library
2269 [main] INFO com.hadoop.compression.lzo.LzoCodec  - Successfully loaded & initialized native-lzo library [hadoop-lzo rev cb482944667f96f43c89932dcb66d61ee7e4ac1d]
3124 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - number of splits:106
3342 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - Submitting tokens for job: job_1508721381536_0001
3914 [main] INFO org.apache.hadoop.yarn.client.api.impl.YarnClientImpl  - Submitted application application_1508721381536_0001
4170 [main] INFO org.apache.hadoop.mapreduce.Job  - The url to track the job: http://ip-172-31-52-6.ec2.internal:20888/proxy/application_1508721381536_0001/
4171 [main] INFO org.apache.hadoop.mapreduce.Job  - Running job: job_1508721381536_0001
15360 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1508721381536_0001 running in uber mode : false
757555 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 2% reduce 0%
760564 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 3% reduce 0%
761568 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 4% reduce 0%
764576 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 5% reduce 0%
765580 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 6% reduce 0%
766583 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 7% reduce 0%
767586 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 15% reduce 0%
768589 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 19% reduce 0%
769591 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 21% reduce 0%
770594 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 32% reduce 0%
771597 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 45% reduce 0%
772601 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 48% reduce 0%
773604 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 56% reduce 0%
774607 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 64% reduce 0%
775615 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 68% reduce 0%
776620 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 72% reduce 0%
777628 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 77% reduce 0%
779636 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 78% reduce 0%
780639 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 80% reduce 0%
783646 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 0%
786653 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 1%
789661 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 82% reduce 1%
790663 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 82% reduce 2%
791666 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 83% reduce 5%
792668 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 85% reduce 7%
793670 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 85% reduce 9%
794673 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 86% reduce 9%
795675 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 88% reduce 9%
796680 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 89% reduce 9%
797683 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 91% reduce 10%
798689 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 95% reduce 11%
799692 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 95% reduce 12%
800695 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 98% reduce 13%
801698 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 99% reduce 14%
802700 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 99% reduce 15%
803703 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 99% reduce 16%
804705 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 17%
806712 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 20%
807715 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 21%
808718 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 27%
809720 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 31%
810723 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 48%
811726 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 53%
812728 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 58%
813734 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 62%
814738 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 67%
815745 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 70%
816748 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 75%
817750 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 79%
818752 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 83%
819754 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 89%
820757 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 92%
821761 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 93%
822765 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 97%
823768 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 98%
828785 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 100%
831799 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1508721381536_0003 completed successfully
831823 [main] INFO org.apache.hadoop.mapreduce.Job  - Counters: 58
	File System Counters
		FILE: Number of bytes read=3260608855
		FILE: Number of bytes written=5043246588
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=4446
		HDFS: Number of bytes written=0
		HDFS: Number of read operations=38
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=0
		S3: Number of bytes read=1418961441
		S3: Number of bytes written=1418537663
		S3: Number of read operations=0
		S3: Number of large read operations=0
		S3: Number of write operations=0
	Job Counters 
		Killed map tasks=2
		Killed reduce tasks=1
		Launched map tasks=39
		Launched reduce tasks=20
		Data-local map tasks=39
		Total time spent by all maps in occupied slots (ms)=82144128
		Total time spent by all reduces in occupied slots (ms)=62305056
		Total time spent by all map tasks (ms)=1711336
		Total time spent by all reduce tasks (ms)=649011
		Total vcore-milliseconds taken by all map tasks=1711336
		Total vcore-milliseconds taken by all reduce tasks=649011
		Total megabyte-milliseconds taken by all map tasks=2628612096
		Total megabyte-milliseconds taken by all reduce tasks=1993761792
	Map-Reduce Framework
		Map input records=3364452
		Map output records=74621750
		Map output bytes=3947728258
		Map output materialized bytes=1798073508
		Input split bytes=4446
		Combine input records=0
		Combine output records=0
		Reduce input groups=3364452
		Reduce shuffle bytes=1798073508
		Reduce input records=74621750
		Reduce output records=3364452
		Spilled Records=216484462
		Shuffled Maps =722
		Failed Shuffles=0
		Merged Map outputs=722
		GC time elapsed (ms)=46385
		CPU time spent (ms)=905510
		Physical memory (bytes) snapshot=38776193024
		Virtual memory (bytes) snapshot=213842202624
		Total committed heap usage (bytes)=35594960896
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	acad.assignment3.CountData
		DanglingFactor=16913048563
		NumberOfPages=3364452
	File Input Format Counters 
		Bytes Read=1418961441
	File Output Format Counters 
		Bytes Written=1418537663
831956 [main] INFO org.apache.hadoop.yarn.client.api.impl.TimelineClientImpl  - Timeline service address: http://ip-172-31-52-6.ec2.internal:8188/ws/v1/timeline/
831957 [main] INFO org.apache.hadoop.yarn.client.RMProxy  - Connecting to ResourceManager at ip-172-31-52-6.ec2.internal/172.31.52.6:8032
832686 [main] INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat  - Total input paths to process : 19
832781 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - number of splits:38
832814 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - Submitting tokens for job: job_1508721381536_0004
832836 [main] INFO org.apache.hadoop.yarn.client.api.impl.YarnClientImpl  - Submitted application application_1508721381536_0004
832846 [main] INFO org.apache.hadoop.mapreduce.Job  - The url to track the job: http://ip-172-31-52-6.ec2.internal:20888/proxy/application_1508721381536_0004/
832847 [main] INFO org.apache.hadoop.mapreduce.Job  - Running job: job_1508721381536_0004
842915 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1508721381536_0004 running in uber mode : false
842916 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 0% reduce 0%
862012 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 1% reduce 0%
864019 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 2% reduce 0%
867030 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 3% reduce 0%
868033 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 4% reduce 0%
870038 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 6% reduce 0%
871042 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 7% reduce 0%
872046 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 11% reduce 0%
873049 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 15% reduce 0%
874052 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 19% reduce 0%
875056 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 23% reduce 0%
876062 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 33% reduce 0%
877071 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 40% reduce 0%
878077 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 45% reduce 0%
879080 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 54% reduce 0%
880083 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 60% reduce 0%
881086 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 62% reduce 0%
882089 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 69% reduce 0%
883093 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 74% reduce 0%
884096 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 75% reduce 0%
885104 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 77% reduce 0%
886106 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 79% reduce 0%
888116 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 80% reduce 0%
892131 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 0%
894135 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 1%
896140 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 2%
897142 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 82% reduce 5%
898144 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 83% reduce 6%
900149 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 84% reduce 9%
901151 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 85% reduce 10%
902153 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 86% reduce 10%
903156 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 89% reduce 10%
904159 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 91% reduce 10%
905161 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 93% reduce 10%
906164 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 95% reduce 12%
907169 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 98% reduce 13%
908173 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 13%
909176 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 16%
910178 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 17%
912184 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 27%
913187 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 30%
915193 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 35%
916195 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 41%
917198 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 44%
918200 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 56%
919203 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 59%
920205 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 63%
921207 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 68%
922211 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 79%
923217 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 87%
924219 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 90%
925222 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 92%
926225 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 94%
927229 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 95%
928232 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 96%
929236 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 100%
933250 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1508721381536_0004 completed successfully
933275 [main] INFO org.apache.hadoop.mapreduce.Job  - Counters: 58
	File System Counters
		FILE: Number of bytes read=3262331499
		FILE: Number of bytes written=5045321741
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=4446
		HDFS: Number of bytes written=0
		HDFS: Number of read operations=38
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=0
		S3: Number of bytes read=1418807774
		S3: Number of bytes written=1418508437
		S3: Number of read operations=0
		S3: Number of large read operations=0
		S3: Number of write operations=0
	Job Counters 
		Killed map tasks=2
		Killed reduce tasks=1
		Launched map tasks=39
		Launched reduce tasks=20
		Data-local map tasks=39
		Total time spent by all maps in occupied slots (ms)=84208464
		Total time spent by all reduces in occupied slots (ms)=59191680
		Total time spent by all map tasks (ms)=1754343
		Total time spent by all reduce tasks (ms)=616580
		Total vcore-milliseconds taken by all map tasks=1754343
		Total vcore-milliseconds taken by all reduce tasks=616580
		Total megabyte-milliseconds taken by all map tasks=2694670848
		Total megabyte-milliseconds taken by all reduce tasks=1894133760
	Map-Reduce Framework
		Map input records=3364452
		Map output records=74621750
		Map output bytes=3947728258
		Map output materialized bytes=1798575689
		Input split bytes=4446
		Combine input records=0
		Combine output records=0
		Reduce input groups=3364452
		Reduce shuffle bytes=1798575689
		Reduce input records=74621750
		Reduce output records=3364452
		Spilled Records=216490852
		Shuffled Maps =722
		Failed Shuffles=0
		Merged Map outputs=722
		GC time elapsed (ms)=48268
		CPU time spent (ms)=909000
		Physical memory (bytes) snapshot=38786195456
		Virtual memory (bytes) snapshot=213950816256
		Total committed heap usage (bytes)=36107714560
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	acad.assignment3.CountData
		DanglingFactor=13758558581
		NumberOfPages=3364452
	File Input Format Counters 
		Bytes Read=1418807774
	File Output Format Counters 
		Bytes Written=1418508437
933385 [main] INFO org.apache.hadoop.yarn.client.api.impl.TimelineClientImpl  - Timeline service address: http://ip-172-31-52-6.ec2.internal:8188/ws/v1/timeline/
933386 [main] INFO org.apache.hadoop.yarn.client.RMProxy  - Connecting to ResourceManager at ip-172-31-52-6.ec2.internal/172.31.52.6:8032
933570 [main] INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat  - Total input paths to process : 19
933652 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - number of splits:38
933690 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - Submitting tokens for job: job_1508721381536_0005
933714 [main] INFO org.apache.hadoop.yarn.client.api.impl.YarnClientImpl  - Submitted application application_1508721381536_0005
933717 [main] INFO org.apache.hadoop.mapreduce.Job  - The url to track the job: http://ip-172-31-52-6.ec2.internal:20888/proxy/application_1508721381536_0005/
933717 [main] INFO org.apache.hadoop.mapreduce.Job  - Running job: job_1508721381536_0005
942777 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1508721381536_0005 running in uber mode : false
942777 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 0% reduce 0%
959878 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 1% reduce 0%
964891 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 2% reduce 0%
966901 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 3% reduce 0%
968906 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 4% reduce 0%
969909 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 6% reduce 0%
970913 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 7% reduce 0%
971916 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 13% reduce 0%
972919 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 22% reduce 0%
973923 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 24% reduce 0%
974926 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 29% reduce 0%
975932 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 41% reduce 0%
976935 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 47% reduce 0%
977940 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 54% reduce 0%
978945 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 64% reduce 0%
979948 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 67% reduce 0%
980950 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 70% reduce 0%
981953 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 75% reduce 0%
982956 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 77% reduce 0%
984964 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 79% reduce 0%
985967 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 80% reduce 0%
988979 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 0%
992988 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 1%
994993 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 82% reduce 2%
996997 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 84% reduce 6%
998000 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 84% reduce 7%
999002 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 85% reduce 7%
1000005 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 86% reduce 9%
1002009 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 87% reduce 9%
1003012 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 91% reduce 9%
1004014 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 94% reduce 9%
1005017 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 95% reduce 11%
1006020 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 96% reduce 13%
1007022 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 97% reduce 14%
1008025 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 98% reduce 15%
1009028 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 99% reduce 16%
1011032 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 99% reduce 18%
1012035 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 19%
1013038 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 21%
1014041 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 32%
1015043 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 37%
1016046 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 45%
1017048 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 52%
1018051 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 56%
1019054 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 58%
1020059 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 61%
1021062 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 72%
1022064 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 75%
1023066 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 79%
1024069 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 84%
1025071 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 89%
1026074 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 94%
1027078 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 97%
1029086 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 98%
1030089 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 99%
1032094 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 100%
1034105 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1508721381536_0005 completed successfully
1034128 [main] INFO org.apache.hadoop.mapreduce.Job  - Counters: 58
	File System Counters
		FILE: Number of bytes read=3262257349
		FILE: Number of bytes written=5045141400
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=4446
		HDFS: Number of bytes written=0
		HDFS: Number of read operations=38
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=0
		S3: Number of bytes read=1418779749
		S3: Number of bytes written=1418510118
		S3: Number of read operations=0
		S3: Number of large read operations=0
		S3: Number of write operations=0
	Job Counters 
		Killed map tasks=2
		Killed reduce tasks=1
		Launched map tasks=39
		Launched reduce tasks=20
		Data-local map tasks=39
		Total time spent by all maps in occupied slots (ms)=81753696
		Total time spent by all reduces in occupied slots (ms)=62985984
		Total time spent by all map tasks (ms)=1703202
		Total time spent by all reduce tasks (ms)=656104
		Total vcore-milliseconds taken by all map tasks=1703202
		Total vcore-milliseconds taken by all reduce tasks=656104
		Total megabyte-milliseconds taken by all map tasks=2616118272
		Total megabyte-milliseconds taken by all reduce tasks=2015551488
	Map-Reduce Framework
		Map input records=3364452
		Map output records=74621750
		Map output bytes=3947728258
		Map output materialized bytes=1798494565
		Input split bytes=4446
		Combine input records=0
		Combine output records=0
		Reduce input groups=3364452
		Reduce shuffle bytes=1798494565
		Reduce input records=74621750
		Reduce output records=3364452
		Spilled Records=216492724
		Shuffled Maps =722
		Failed Shuffles=0
		Merged Map outputs=722
		GC time elapsed (ms)=46398
		CPU time spent (ms)=907500
		Physical memory (bytes) snapshot=39432474624
		Virtual memory (bytes) snapshot=213895868416
		Total committed heap usage (bytes)=36902010880
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	acad.assignment3.CountData
		DanglingFactor=12895117215
		NumberOfPages=3364452
	File Input Format Counters 
		Bytes Read=1418779749
	File Output Format Counters 
		Bytes Written=1418510118
1034311 [main] INFO org.apache.hadoop.yarn.client.api.impl.TimelineClientImpl  - Timeline service address: http://ip-172-31-52-6.ec2.internal:8188/ws/v1/timeline/
1034311 [main] INFO org.apache.hadoop.yarn.client.RMProxy  - Connecting to ResourceManager at ip-172-31-52-6.ec2.internal/172.31.52.6:8032
1034476 [main] INFO org.apache.hadoop.mapreduce.lib.input.FileInputFormat  - Total input paths to process : 19
1034547 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - number of splits:38
1034580 [main] INFO org.apache.hadoop.mapreduce.JobSubmitter  - Submitting tokens for job: job_1508721381536_0006
1034596 [main] INFO org.apache.hadoop.yarn.client.api.impl.YarnClientImpl  - Submitted application application_1508721381536_0006
1034603 [main] INFO org.apache.hadoop.mapreduce.Job  - The url to track the job: http://ip-172-31-52-6.ec2.internal:20888/proxy/application_1508721381536_0006/
1034603 [main] INFO org.apache.hadoop.mapreduce.Job  - Running job: job_1508721381536_0006
1043667 [main] INFO org.apache.hadoop.mapreduce.Job  - Job job_1508721381536_0006 running in uber mode : false
1043667 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 0% reduce 0%
1063758 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 1% reduce 0%
1066767 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 2% reduce 0%
1067770 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 3% reduce 0%
1069777 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 4% reduce 0%
1070780 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 5% reduce 0%
1071783 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 6% reduce 0%
1072787 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 7% reduce 0%
1073790 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 11% reduce 0%
1074800 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 15% reduce 0%
1075803 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 20% reduce 0%
1076805 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 26% reduce 0%
1077808 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 37% reduce 0%
1078818 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 43% reduce 0%
1079823 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 54% reduce 0%
1080830 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 59% reduce 0%
1081833 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 64% reduce 0%
1082835 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 69% reduce 0%
1083841 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 74% reduce 0%
1084845 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 76% reduce 0%
1085848 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 77% reduce 0%
1086850 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 79% reduce 0%
1088858 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 80% reduce 0%
1090864 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 0%
1094874 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 81% reduce 1%
1097880 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 82% reduce 5%
1098883 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 84% reduce 5%
1099885 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 84% reduce 7%
1100887 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 85% reduce 8%
1101890 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 86% reduce 8%
1102894 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 87% reduce 9%
1103897 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 90% reduce 10%
1104899 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 92% reduce 10%
1106904 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 95% reduce 11%
1107907 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 96% reduce 13%
1108910 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 98% reduce 13%
1109912 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 99% reduce 15%
1110915 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 16%
1112922 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 21%
1113924 [main] INFO org.apache.hadoop.mapreduce.Job  -  map 100% reduce 25%
