USC00134502,150.48088
USC00310184,209.32329
USC00043939,187.08197
USC00315890,203.2377
USC00284987,153.51373
USC00397742,170.25507
USC00087665,286.41962
USC00363510,156.87978
USC00118452,146.25345
USC00025274,304.16666
USC00363516,156.57924
USW00014918,93.120544
USC00246660,118.17583
USC00245337,118.23055
USC00427155,141.0248
USC00221389,237.0601
USC00412906,261.25143
USC00471295,112.5182
USC00358190,92.016556
USC00474320,8.776316
USC00302547,120.86066
USW00014932,144.73224
USC00309189,134.5014
USW00014931,153.72678
USC00213793,108.63231
USC00363542,148.90984
USC00364873,144.30556
USW00014929,121.23077
USW00014925,119.29235
USC00141696,176.06868
USC00140365,207.65027
USW00014924,73.03552
USC00299165,210.44263
USC00051528,151.30328
USC00198580,141.84254
USC00349247,215.73521
USC00049200,232.81148
CA006140941,121.15847
USC00301220,-20.451612
USC00200489,197.40323
USC00250740,157.33653
USW00014936,130.21039
USC00417779,268.6175
USC00129112,178.45628
USC00256040,172.20766
USC00463672,177.32874
USC00364891,126.80882
CA007041710,48.86464
USC00451666,143.68306
USC00178963,-4.47541
USC00336781,181.46478
USC00362236,128.30508
USC00120784,166.45604
CA003033240,79.46961
USC00089417,269.4321
USC00296913,141.30328
USC00046168,258.9052
USC00311479,215.00273
USC00315838,208.28688
CA004016560,76.97814
USW00014946,116.64561
USW00014945,239.72641
USC00262708,155.33145
ASN00072151,234.86339
USC00244038,84.616615
ASN00044022,279.1015
USC00451679,150.37978
USC00301207,138.99727
USC00310160,123.45652
CA003014975,88.39812
USC00130112,153.71312
USC00335438,148.5221
USC00371175,129.22404
USC00516806,256.62637
USC00424946,126.24746
USC00242230,129.36188
USC00406287,182.71233
ASN00004002,343.1111
USC00127362,154.22678
USC00317675,212.28244
USC00230261,194.62535
USC00148287,197.2819
USC00511122,265.24045
USC00464170,190.21979
CA006150395,98.44638
USC00390296,156.66142
USC00394651,176.8797
USC00046136,207.19125
USC00418274,225.32787
USC00234625,193.10924
USC00141668,237.3552
USC00381310,239.98082
USC00217277,120.07713
USC00047470,261.26776
CA004013400,85.72034
USC00246601,150.97386
CA001016990,133.57104
CA001036570,131.84427
USC00132724,122.907104
CA006071712,60.35792
USC00174566,119.78142
CA006154780,101.3224
USC00340800,187.00558
USC00085099,252.625
ASN00056017,241.54918
USC00048781,82.34426
USC00347435,203.5509
USC00299148,237.80978
USC00293840,137.38586
USC00082827,282.31146
USC00223975,215.01093
USC00090430,218.36339
USC00046115,283.71857
USC00126056,191.33736
USC00293855,245.347
USC00431243,127.11589
USC00023498,241.14207
USC00144712,192.7135
USC00330622,151.78142
USC00243557,103.94536
USC00473090,111.45536
USC00299156,220.83978
USC00175875,132.34154
USC00415196,254.92076
USC00418221,246.9754
USC00137594,195.0584
USC00305658,99.909836
CA008401600,40.972828
USC00441471,192.97911
USC00465440,151.74725
USC00427185,127.67416
USC00222668,244.20493
USC00246635,129.70766
USC00465445,172.23497
USC00154938,186.88763
USC00048758,119.12877
CA003015400,84.09836
USC00232004,194.29282
USC00304332,134.06557
CA004013440,99.10746
FR000007354,157.44536
USC00330600,129.40437
USC00105120,106.83288
USC00222658,231.84445
UPM00034523,121.989075
USC00255590,147.60548
USC00185200,186.80165
CA004017800,180.15846
USC00024779,163.08743
USC00126001,177.72678
USC00474383,86.008286
USC00394661,133.54576
USC00453444,226.83461
USC00243581,128.39618
USC00201744,133.75214
USC00220021,222.88799
USC00219046,128.81967
HU000012942,142.03279
USC00317615,221.01366
USC00093516,248.1547
USC00118419,-16.0
USC00507902,34.573223
USC00207068,93.31967
USC00474375,123.7623
USC00338552,161.56831
USC00255565,165.76712
RSM00026063,74.76751
USC00235976,203.4918
USC00142972,192.98082
USC00334189,150.36885
USC00299113,129.37637
USC00105841,164.41257
USC00392984,132.63461
USC00319462,217.40984
GLE00100981,0.6284153
USC00410493,259.0437
USC00408184,175.54985
USC00457110,147.50186
USC00136103,117.061455
USC00083978,261.01093
USC00130807,127.643456
USW00023056,187.59831
USC00264429,153.63158
USC00090253,258.834
USC00401553,207.37088
USC00183348,177.01366
USC00187705,166.44876
USC00306164,117.78416
USC00043261,251.8808
USC00307497,158.25684
USC00100149,163.23724
USC00061715,125.855194
USW00023043,227.90137
USC00138771,159.06607
USC00333758,165.61201
USC00241794,112.71491
USC00333750,135.26776
USC00389350,219.62842
USC00422484,162.8599
KZ000035358,111.96727
USC00318113,219.78688
USC00345779,223.55191
USC00426867,147.48022
USC00218543,89.51567
USC00478027,102.43716
USC00114770,134.54645
USW00023072,217.69672
CA007090050,55.090908
USC00011694,236.5075
USC00235093,177.5246
CA006157625,-14.85
USC00356426,107.90058
USC00369733,161.30602
USC00344451,282.33118
CA003030840,208.93204
USC00232823,167.63715
USC00307472,169.5
USC00389327,211.60382
CA008500500,-1.7214484
CA003012195,108.135735
USC00328396,180.59494
USW00023065,162.90282
USC00052192,183.15868
USC00296040,153.58504
USC00185985,179.5041
ASN00065016,251.73698
USW00023066,167.58197
USC00445121,192.52733
USC00319423,226.90935
USC00023621,283.95343
USC00223917,239.81593
USC00479335,115.435394
USC00081356,251.10663
USC00251145,146.26239
USC00268820,94.1579
USC00048928,186.27596
CA008101700,101.70765
USC00095988,228.21858
USC00044555,269.43442
USC00048914,249.88524
EGE00147732,285.9918
USC00230224,187.42076
EGE00147733,297.33334
USC00256832,154.51163
BE000006447,144.95355
EGE00147730,275.16394
CA006120315,106.2541
USC00085705,271.09555
USC00226177,241.04945
USC00032580,215.9478
USC00116526,158.51724
EGE00147728,279.8889
USC00125435,160.69014
EGE00147726,245.57103
USC00456678,138.2058
USC00036918,220.97267
USC00307413,105.25956
USC00297323,154.42857
ASN00004020,359.347
USC00356464,152.8631
USC00134389,159.42896
USC00468652,183.42152
USC00413506,254.42076
USC00138747,136.95628
USC00263101,168.34644
USC00124113,154.75957
CA006124700,97.111115
USC00368449,142.61476
USC00104526,145.25714
USC00036928,219.7178
USC00105859,135.13837
USC00230204,181.64777
USC00112140,165.90984
USC00259090,169.82466
USC00298668,171.0601
USC00057848,127.29412
USC00414848,265.45355
USC00012971,217.13934
USC00146374,186.56944
USC00408176,200.55464
USC00236357,163.52185
USC00044520,230.06831
USC00404657,195.28961
USC00040161,169.76776
USC00235027,42.560974
USC00101408,157.2274
USC00126705,178.45901
CA001080870,100.18306
USC00203429,146.81905
USC00387560,220.74043
RSM00024266,-465.43396
USC00450569,158.0246
USC00148964,192.03552
USC00215400,120.74722
USC00417983,248.90984
USC00367931,158.80602
USC00225687,244.87395
USC00417979,293.52472
USC00353305,194.22626
USC00404673,212.31421
USC00484796,144.77994
USC00295571,158.02248
USC00097720,256.8329
USC00032540,220.51437
USC00354632,144.02155
USC00303938,86.38415
USC00044500,208.33147
USC00395154,154.70412
USC00215433,113.37978
CA001104468,146.07182
USC00519738,276.0412
USC00417992,253.37431
USC00386209,226.97514
USC00214106,130.51651
USW00014992,78.19131
AGE00147718,273.04843
AGE00147717,234.00552
AGE00147719,262.61707
AGE00147710,241.21739
USC00138704,133.6326
CA006075400,38.798344
AGE00147712,249.55057
AGE00147711,219.6338
USC00108022,165.82874
AGE00147714,217.06052
AGE00147713,210.0
USC00353312,153.89851
AGE00147716,216.4011
USC00110338,136.17583
AGE00147715,234.34903
USC00041462,213.01366
CA006143083,106.4337
USC00387542,238.53632
USC00161956,250.26575
USC00340017,221.26721
USC00302610,148.26744
USC00342678,226.35912
USC00021870,245.46994
CA001126505,124.87978
USC00415341,238.83606
USC00484770,89.26028
USC00054770,192.60382
USC00457180,137.68579
USC00250640,178.13333
AGE00147720,221.04973
USC00331152,159.82787
USC00097740,251.74022
USC00261358,210.0
USC00424225,67.58064
USC00510507,285.91574
USC00088824,276.63934
USC00253735,162.08743
USC00193505,145.91714
USC00143239,203.42433
USC00021849,256.5273
USC00412239,189.3825
USC00108089,109.05882
USC00426874,146.42322
USC00412243,248.9153
AGE00147706,196.8956
USC00028494,283.53824
USC00206507,100.954544
AGE00147709,176.62088
AGE00147708,242.28021
USC00475808,111.78116
USC00354670,66.111115
USC00374266,137.20766
USC00143248,198.35246
USC00108076,130.45355
CA006115810,101.915016
AGE00147705,222.31406
